ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
280,14.318,0.0000,0.0000,0.0000,0.0000,amorphous,0,-4.549,24.0
281,14.906,0.0000,0.0000,0.0000,0.0000,amorphous,0,35.785,24.0
282,11.927,0.0000,0.0000,0.0000,0.0000,amorphous,0,30.449,24.0
283,13.301,0.0000,0.0000,0.0000,0.0000,amorphous,0,-8.844,24.0
284,15.846,0.0000,0.0000,0.0000,0.0000,amorphous,0,15.428,24.0
285,13.215,0.0000,0.0000,0.0000,0.0000,amorphous,0,8.755,24.0
286,15.863,0.0000,0.0000,0.0000,0.0000,amorphous,0,-39.068,24.0
287,5.461,0.0000,0.0000,0.0000,0.0000,amorphous,0,-24.567,24.0
288,17.953,0.0000,0.0000,0.0000,0.0000,intermediate,0,31.536,24.0
289,10.736,0.0437,0.0000,0.1250,0.0000,amorphous,0,-0.667,24.0
290,17.434,0.0000,0.0000,0.0000,0.0000,intermediate,0,38.252,24.0
291,13.397,0.0000,0.0000,0.0000,0.0000,amorphous,0,41.860,24.0
292,14.548,0.0000,0.0000,0.0000,0.0000,amorphous,0,20.836,24.0
293,14.374,0.0000,0.0000,0.0000,0.0000,amorphous,0,41.361,24.0
294,15.934,0.0000,0.0000,0.0000,0.0000,amorphous,0,28.389,24.0
295,8.704,0.0389,0.0000,0.1111,0.0000,amorphous,0,-11.134,24.0
296,10.176,0.0000,0.0000,0.0000,0.0000,amorphous,0,-18.078,24.0
297,15.771,0.0000,0.0000,0.0000,0.0000,amorphous,0,35.913,24.0
298,13.032,0.0000,0.0000,0.0000,0.0000,amorphous,0,-23.752,24.0
299,15.941,0.0000,0.0000,0.0000,0.0000,amorphous,0,8.540,24.0
300,14.589,0.0000,0.0000,0.0000,0.0000,amorphous,0,36.181,24.0
301,8.931,0.0000,0.0000,0.0000,0.0000,amorphous,0,2.357,24.0
302,14.794,0.0000,0.0000,0.0000,0.0000,amorphous,0,50.015,24.0
303,13.572,0.0000,0.0000,0.0000,0.0000,amorphous,0,-17.663,24.0
304,15.505,0.0000,0.0000,0.0000,0.0000,amorphous,0,-7.497,24.0
305,11.551,0.0000,0.0000,0.0000,0.0000,amorphous,0,-20.474,24.0
306,6.161,0.0389,0.0000,0.1111,0.0000,amorphous,0,-0.898,24.0
307,21.051,0.0000,0.0000,0.0000,0.0000,intermediate,0,-23.265,24.0
308,18.412,0.0000,0.0000,0.0000,0.0000,intermediate,0,-39.102,24.0
309,11.323,0.0000,0.0000,0.0000,0.0000,amorphous,0,33.913,24.0
310,12.630,0.0000,0.0000,0.0000,0.0000,amorphous,0,-16.047,24.0
311,14.671,0.0000,0.0000,0.0000,0.0000,amorphous,0,33.854,24.0
312,15.087,0.0000,0.0000,0.0000,0.0000,amorphous,0,15.456,24.0
313,19.843,0.0000,0.0000,0.0000,0.0000,intermediate,0,47.762,24.0
314,21.415,0.0000,0.0000,0.0000,0.0000,intermediate,0,28.903,24.0
315,21.005,0.0000,0.0000,0.0000,0.0000,intermediate,0,-33.144,24.0
316,18.902,0.0000,0.0000,0.0000,0.0000,intermediate,0,36.098,24.0
317,17.372,0.0000,0.0000,0.0000,0.0000,intermediate,0,16.931,24.0
318,15.127,0.0000,0.0000,0.0000,0.0000,amorphous,0,-11.583,24.0
319,19.220,0.0000,0.0000,0.0000,0.0000,intermediate,0,-32.002,24.0
320,17.357,0.0000,0.0000,0.0000,0.0000,intermediate,0,-32.665,24.0
321,12.755,0.0000,0.0000,0.0000,0.0000,amorphous,0,24.560,24.0
322,17.491,0.0000,0.0000,0.0000,0.0000,intermediate,0,44.429,24.0
323,9.234,0.0000,0.0000,0.0000,0.0000,amorphous,0,32.305,24.0
324,17.315,0.0000,0.0000,0.0000,0.0000,intermediate,0,-22.203,24.0
325,16.322,0.0000,0.0000,0.0000,0.0000,intermediate,0,45.386,24.0
326,18.957,0.0000,0.0000,0.0000,0.0000,intermediate,0,-39.566,24.0
327,20.572,0.0000,0.0000,0.0000,0.0000,intermediate,0,34.209,24.0
328,14.078,0.0000,0.0000,0.0000,0.0000,amorphous,0,48.021,24.0
329,14.784,0.0000,0.0000,0.0000,0.0000,amorphous,0,38.609,24.0
